4000, 3216, 968.0, 1 
4000, 3120, 900.0, 1 
4072, 3388, 542.3, 0 
4072, 2948, 600.0, 0 
4180, 3500, 500.0, 0 
4008, 3268, 363.0, 0 
4136, 2870, 1111.1100000000001, 1 
4196, 3516, 500.0, 0 
3996, 3236, 450.0, 0 
3996, 3100, 500.0, 0 
4020, 3312, 924.0, 1 
4164, 2842, 405.0, 0 
4012, 3036, 4235.0, 2 
3996, 3252, 400.0, 0 
4072, 3404, 550.0, 0 
4072, 2932, 600.0, 0 
4164, 3500, 402.6, 0 
3996, 3268, 400.0, 0 
4096, 3440, 1000.0, 1 
4000, 3288, 1024.8700000000001, 1 
4180, 3516, 500.0, 0 
4144, 3488, 900.0, 1 
4208, 3536, 2000.0, 1 
4208, 2800, 1000.0, 1 
4164, 2830, 450.0, 0 
3976, 3196, 1000.0, 1 
3976, 3140, 1025.0, 1 
4096, 2890, 7000.0, 1 
4116, 2870, 3464.9999999999995, 1 
4072, 3420, 605.0, 0 
4072, 2916, 750.0, 0 
3980, 3236, 377.3, 0 
3980, 3100, 400.0, 0 
4136, 2850, 1100.0, 1 
3976, 3216, 836.0, 1 
3976, 3120, 880.0, 1 
3980, 3252, 363.0, 0 
3980, 3084, 392.0, 0 
4000, 3312, 851.0, 1 
4164, 3516, 440.0, 0 
3980, 3268, 400.0, 0 
4076, 3440, 918.0, 1 
4184, 3536, 2000.0, 1 
4184, 2800, 825.0, 1 
4096, 3464, 814.0, 1 
4120, 3488, 847.0, 1 
4096, 2870, 5500.0, 1 
4012, 3360, 5324.0, 2 
4076, 2890, 2057.0, 1 
3964, 3236, 302.5, 0 
3964, 3100, 319.0, 0 
4116, 2850, 1286.0, 1 
3976, 3288, 880.0, 1 
4144, 3512, 1000.0, 1 
4136, 2830, 1070.0, 1 
3964, 3252, 399.0, 0 
3964, 3084, 300.0, 0 
4012, 2968, 5132.84178, 2 
3976, 3036, 3327.5, 2 
4208, 3560, 1127.0, 1 
4208, 2776, 965.58, 1 
3952, 3196, 1370.0, 1 
3952, 3140, 1020.0, 1 
3964, 3268, 374.0, 0 
4164, 3532, 365.0, 0 
4164, 2804, 363.0, 0 
3952, 3216, 786.5, 1 
3952, 3120, 880.0, 1 
3976, 3312, 786.5, 1 
4076, 3464, 992.0, 1 
4076, 2870, 2500.0, 1 
3948, 3100, 300.0, 0 
4096, 2850, 1650.0, 1 
4116, 2830, 880.0, 1 
3948, 3252, 360.0, 0 
3948, 3084, 327.47, 0 
4148, 3532, 446.0, 0 
4148, 2804, 440.0, 0 
4120, 3512, 987.0, 1 
4184, 3560, 1500.0, 1 
4184, 2776, 1540.0, 1 
3948, 3268, 328.9, 0 
4164, 3548, 498.0, 0 
4164, 2788, 403.33, 0 
3952, 3288, 770.0, 1 
3928, 3196, 2000.0, 1 
3932, 3100, 312.0, 0 
3928, 3216, 792.0, 1 
3976, 3360, 5280.0, 2 
4208, 3584, 1100.0, 1 
4208, 2752, 1800.0, 1 
3952, 3312, 806.674, 1 
4096, 2830, 1001.0, 1 
3932, 3252, 300.0, 0 
3932, 3084, 333.47, 0 
4148, 3548, 400.0, 0 
3976, 2968, 5400.0, 2 
3932, 3268, 330.0, 0 
4096, 3512, 820.0, 1 
4164, 3564, 407.0, 0 
4164, 2772, 378.0, 0 
4116, 3532, 403.7, 0 
4116, 2804, 338.8, 0 
4012, 3432, 5324.0, 2 
3936, 3036, 4428.9025, 2 
3916, 3100, 550.0, 0 
3928, 3288, 1000.0, 1 
4184, 3584, 2000.0, 1 
4184, 2752, 4392.3, 1 
4076, 2830, 1331.0, 1 
4012, 2896, 5856.4, 2 
3916, 3252, 300.0, 0 
3916, 3084, 337.11699999999996, 0 
4148, 3564, 348.0, 0 
3904, 3196, 2000.0, 1 
3916, 3268, 300.0, 0 
4100, 3532, 400.0, 0 
4100, 2804, 302.0, 0 
4076, 3512, 847.0, 1 
3904, 3216, 770.0, 1 
4164, 3580, 400.0, 0 
4116, 3548, 450.0, 0 
4208, 3608, 1198.0, 1 
4208, 2728, 1863.4, 1 
3900, 3100, 330.0, 0 
3900, 3252, 340.0, 0 
3900, 3084, 363.0, 0 
4084, 3532, 302.5, 0 
4084, 2804, 303.0, 0 
4148, 3580, 351.0, 0 
3900, 3268, 605.0, 0 
3936, 3360, 4840.0, 2 
4100, 3548, 280.0, 0 
3904, 3288, 800.0, 1 
3936, 2968, 3300.0, 2 
4116, 3564, 333.0, 0 
4164, 3596, 330.0, 0 
4164, 2740, 1064.8, 0 
4184, 3608, 968.0, 1 
4184, 2728, 3000.0, 1 
4072, 2804, 500.0, 0 
3904, 3312, 800.0, 1 
4212, 3628, 366.3, 0 
4212, 2708, 363.0, 0 
3976, 2896, 5261.53617, 2 
4084, 3548, 330.0, 0 
4084, 2788, 301.0, 0 
3896, 3036, 3400.0, 2 
4148, 3596, 333.0, 0 
4148, 2740, 341.0, 0 
4100, 3564, 300.0, 0 
3884, 3276, 345.0, 0 
4196, 3628, 300.0, 0 
4196, 2708, 363.0, 0 
4116, 3580, 350.0, 0 
4072, 2788, 500.0, 0 
3884, 3292, 300.0, 0 
4164, 3612, 330.0, 0 
4164, 2724, 364.0, 0 
3884, 3308, 333.0, 0 
4084, 3564, 300.0, 0 
4084, 2772, 309.0, 0 
4212, 3644, 350.0, 0 
4012, 3504, 4235.0, 2 
4180, 3628, 400.0, 0 
4180, 2708, 363.0, 0 
4100, 3580, 306.9, 0 
4148, 3612, 330.0, 0 
4148, 2724, 331.0, 0 
4072, 3564, 350.0, 0 
4072, 2772, 440.0, 0 
3896, 3360, 4620.0, 2 
4116, 3596, 333.0, 0 
4116, 2740, 450.0, 0 
4196, 3644, 335.0, 0 
4196, 2692, 341.0, 0 
4012, 2820, 5100.0, 2 
4164, 3628, 374.0, 0 
4164, 2708, 625.0, 0 
3896, 2968, 3332.9999999999995, 2 
4084, 3580, 429.0, 0 
4084, 2756, 300.0, 0 
3936, 2896, 5894.8692275, 2 
4212, 3660, 330.0, 0 
4212, 2676, 320.0, 0 
4180, 3644, 400.0, 0 
4180, 2692, 350.0, 0 
4100, 3596, 299.0, 0 
4100, 2740, 305.0, 0 
4072, 3580, 363.0, 0 
4072, 2756, 500.0, 0 
3908, 3412, 1812.0, 0 
4116, 3612, 399.3, 0 
4116, 2724, 331.0, 0 
3900, 3404, 380.0, 0 
4196, 2676, 333.3, 0 
4144, 3632, 881.0, 1 
4144, 2704, 825.0, 1 
4164, 3644, 326.7, 0 
4164, 2692, 400.0, 0 
3976, 3504, 12400.927, 2 
4084, 3596, 325.0, 0 
4084, 2740, 314.6, 0 
3908, 3428, 385.0, 0 
4100, 3612, 300.0, 0 
4100, 2724, 300.0, 0 
3900, 3420, 356.6, 0 
3836, 3284, 259.0, 0 
3836, 3052, 363.0, 0 
4180, 2676, 363.0, 0 
4212, 3676, 330.0, 0 
4212, 2660, 348.7, 0 
3892, 3412, 715.0, 0 
4072, 3596, 363.0, 0 
4072, 2740, 500.0, 0 
3976, 2820, 3300.0, 2 
3836, 3300, 265.1, 0 
3884, 3404, 338.8, 0 
4120, 3632, 1000.0, 1 
4120, 2704, 840.0, 1 
3836, 3316, 300.0, 0 
3836, 3020, 291.0, 0 
4084, 3612, 300.0, 0 
4084, 2724, 331.1, 0 
4196, 2660, 320.0, 0 
4164, 3660, 300.0, 0 
4164, 2676, 300.0, 0 
3908, 2884, 2500.0, 0 
3808, 3220, 3200.0, 2 
3808, 3116, 2923.07565, 2 
3836, 3332, 300.0, 0 
3836, 3004, 266.2, 0 
4144, 3656, 900.0, 1 
4144, 2680, 880.0, 1 
4072, 3612, 363.0, 0 
4072, 2724, 500.0, 0 
4180, 2660, 308.0, 0 
4212, 3692, 350.0, 0 
4212, 2644, 358.0, 0 
3836, 3348, 366.0, 0 
4096, 3632, 880.0, 1 
4096, 2704, 800.0, 1 
3908, 2868, 2057.0, 0 
3900, 2876, 3630.0, 0 
3936, 3504, 11432.0, 2 
3892, 2884, 2483.76, 0 
4012, 3576, 3850.0, 2 
3808, 3288, 3100.0, 2 
3836, 3364, 300.0, 0 
3836, 2972, 350.0, 0 
4164, 3676, 341.0, 0 
4164, 2660, 310.0, 0 
4196, 2644, 900.0, 0 
3808, 3040, 2420.0, 2 
4120, 3656, 825.5500000000001, 1 
4012, 2752, 5153.632, 2 
3936, 2820, 4605.26, 2 
3836, 3380, 275.0, 0 
3836, 2956, 500.0, 0 
4076, 3632, 900.0, 1 
4076, 2704, 880.0, 1 
3892, 2868, 2800.0, 0 
4180, 2644, 300.0, 0 
4212, 3708, 325.0, 0 
4212, 2628, 500.0, 0 
3908, 3492, 366.025, 0 
3836, 3396, 300.0, 0 
3836, 2940, 330.0, 0 
4144, 3680, 805.0, 1 
4164, 3692, 350.0, 0 
4164, 2644, 301.69, 0 
4196, 3708, 340.79, 0 
4196, 2628, 300.0, 0 
4096, 2680, 1000.0, 1 
3908, 3508, 1222.0, 0 
3900, 3500, 1100.0, 0 
3808, 3360, 2909.75, 2 
3892, 3492, 375.342, 0 
3976, 3576, 3410.0, 2 
4180, 3708, 500.0, 0 
4180, 2628, 324.5, 0 
3976, 2752, 3660.25, 2 
4076, 3656, 800.0, 1 
4076, 2680, 800.8, 1 
4216, 3728, 800.0, 1 
4216, 2608, 800.0, 1 
3908, 3524, 850.0, 0 
3900, 3516, 1610.51, 0 
3892, 3508, 800.0, 0 
3884, 3500, 367.4, 0 
4164, 3708, 550.0, 0 
4164, 2628, 325.0, 0 
3896, 2820, 5377.240000000001, 2 
4144, 3704, 1253.19, 1 
4192, 3728, 1066.131, 1 
4192, 2608, 900.0, 1 
4096, 2656, 750.2, 1 
3900, 3532, 550.0, 0 
3892, 3524, 800.0, 0 
3884, 3516, 771.1, 0 
3936, 3576, 4300.0, 2 
4120, 3704, 2800.0, 1 
3732, 3220, 3015.0000000000005, 2 
3732, 3116, 3500.0, 2 
4168, 3728, 981.0, 1 
4168, 2608, 800.0, 1 
4076, 2656, 810.0, 1 
3808, 3432, 4400.0, 2 
3884, 3532, 524.7, 0 
4216, 3752, 1200.0, 1 
4216, 2584, 1300.0, 1 
3936, 2752, 3602.17, 2 
4012, 3644, 4600.0, 2 
3808, 2896, 3970.0, 2 
3732, 3288, 2200.0, 2 
4144, 2608, 1500.0, 1 
4096, 3704, 1331.0, 1 
4096, 2632, 787.0, 1 
3732, 3040, 3000.0, 2 
4192, 3752, 737.0, 1 
4192, 2584, 810.0, 1 
4012, 2680, 5082.51, 2 
3836, 3500, 770.0, 0 
3836, 2836, 402.6, 0 
4076, 3704, 869.0, 1 
4076, 2632, 900.0, 1 
4120, 3728, 6588.45, 1 
4120, 2608, 3630.0, 1 
3896, 3576, 5500.0, 2 
4168, 3752, 800.0, 1 
4168, 2584, 800.0, 1 
3836, 3516, 251.0, 0 
3836, 2820, 219.0, 0 
3976, 3644, 4180.0, 2 
4216, 3776, 800.0, 1 
4216, 2560, 800.0, 1 
3896, 2752, 3500.0, 2 
3732, 3360, 1800.0, 2 
3732, 2968, 1815.0, 2 
4096, 3728, 1936.0, 1 
4144, 3752, 816.0, 1 
4144, 2584, 800.0, 1 
3836, 3532, 320.0, 0 
3836, 2804, 300.0, 0 
3976, 2680, 4884.8789, 2 
3808, 3504, 1650.0, 2 
4192, 3776, 735.9, 1 
4192, 2560, 800.0, 1 
3808, 2824, 2200.0, 2 
4076, 3728, 806.0, 1 
3836, 3548, 275.0, 0 
3836, 2788, 219.0, 0 
4120, 3752, 1500.0, 1 
3672, 3192, 3300.0, 0 
3672, 3144, 449.0, 0 
3672, 3204, 350.0, 0 
3672, 3132, 300.0, 0 
3672, 3220, 219.0, 0 
3672, 3116, 300.0, 0 
4168, 2560, 1000.0, 1 
4216, 3796, 1000.0, 1 
3936, 3644, 3624.3129999999996, 2 
3672, 3236, 350.0, 0 
3672, 3100, 206.8, 0 
3672, 3252, 220.0, 0 
3672, 3084, 330.0, 0 
3672, 3268, 200.0, 0 
3672, 3068, 364.0, 0 
3836, 3564, 500.0, 0 
3836, 2772, 300.0, 0 
3660, 3144, 250.0, 0 
3660, 3132, 300.0, 0 
3672, 3284, 200.0, 0 
3672, 3052, 220.0, 0 
3732, 3432, 2000.0, 2 
4096, 3752, 979.0, 1 
4096, 2584, 800.0, 1 
3660, 3116, 200.0, 0 
4192, 3796, 1000.0, 1 
4192, 2540, 800.0, 1 
4144, 3776, 820.0, 1 
4144, 2560, 900.0, 1 
3936, 2680, 4840.0, 2 
3900, 2708, 242.0, 0 
3660, 3100, 199.0, 0 
3908, 2700, 500.0, 0 
3672, 3300, 165.55, 0 
3732, 2896, 2063.0499999999997, 2 
3660, 3252, 330.0, 0 
3660, 3084, 199.0, 0 
3660, 3268, 207.0, 0 
3660, 3068, 199.0, 0 
3672, 3316, 330.0, 0 
3836, 3580, 295.0, 0 
3768, 3504, 1815.0, 2 
3660, 3284, 200.0, 0 
3660, 3052, 400.0, 0 
4076, 3752, 786.5, 1 
4076, 2584, 800.0, 1 
3672, 3332, 199.0, 0 
4168, 3796, 803.0, 1 
4168, 2540, 800.0, 1 
3884, 2708, 300.0, 0 
4120, 3776, 732.6, 1 
4120, 2560, 800.0, 1 
3660, 3300, 330.0, 0 
3660, 3036, 220.22, 0 
3892, 2700, 256.0, 0 
4012, 3720, 5000.0, 2 
3900, 2692, 240.79, 0 
3672, 3348, 280.0, 0 
3672, 2988, 366.0, 0 
3908, 2684, 244.2, 0 
3660, 3316, 188.0, 0 
3660, 3020, 188.0, 0 
3896, 3644, 4000.0, 2 
3836, 3596, 300.0, 0 
3672, 3364, 400.0, 0 
3672, 2972, 350.0, 0 
3660, 3332, 200.0, 0 
3660, 3004, 189.0, 0 
4012, 2608, 5257.45, 2 
4144, 3796, 809.6, 1 
4144, 2540, 800.0, 1 
4096, 3776, 798.6, 1 
4096, 2560, 800.0, 1 
3884, 2692, 253.0, 0 
3660, 3348, 204.0, 0 
3660, 2988, 209.0, 0 
3808, 3576, 1888.0, 2 
3892, 2684, 241.0, 0 
3672, 3380, 192.5, 0 
3672, 2956, 217.0, 0 
3908, 2668, 266.2, 0 
3660, 3364, 300.0, 0 
3660, 2972, 330.0, 0 
3808, 2752, 2130.0, 2 
3836, 3612, 280.0, 0 
3836, 2724, 440.0, 0 
3672, 3396, 500.0, 0 
3672, 2940, 332.75, 0 
4120, 3796, 803.0, 1 
4120, 2540, 800.0, 1 
3976, 3720, 4103.0, 2 
4076, 3776, 878.46, 1 
4076, 2560, 800.0, 1 
3616, 3204, 1772.0, 2 
3616, 3132, 2100.0, 2 
3660, 3380, 200.0, 0 
3660, 2956, 250.0, 0 
3732, 3504, 2000.0, 2 
3884, 2676, 229.9, 0 
3672, 3412, 169.5, 0 
3672, 2924, 201.0, 0 
3892, 2668, 250.0, 0 
3616, 3240, 3423.0000000000005, 2 
3616, 3096, 4000.0, 2 
3732, 2824, 3500.0, 2 
3976, 2608, 5856.4, 2 
3660, 3396, 300.0, 0 
3660, 2940, 300.0, 0 
3836, 3628, 300.0, 0 
3836, 2708, 363.0, 0 
4096, 3796, 825.66, 1 
4096, 2540, 800.0, 1 
3672, 3428, 370.0, 0 
3672, 2908, 524.0, 0 
3616, 3280, 4000.0, 2 
3660, 3412, 165.0, 0 
3660, 2924, 330.0, 0 
3908, 3692, 300.0, 0 
3672, 3444, 300.0, 0 
3672, 2892, 266.9, 0 
3616, 3320, 1700.0, 2 
3616, 3016, 1650.0, 2 
4076, 3796, 1210.0825, 1 
4076, 2540, 1050.0, 1 
3660, 3428, 200.0, 0 
3660, 2908, 265.0, 0 
3836, 3644, 220.0, 0 
3836, 2692, 199.0, 0 
3936, 3720, 5124.349999999999, 2 
3892, 3692, 366.3, 0 
3672, 3460, 159.0, 0 
3672, 2876, 227.9, 0 
3900, 3700, 300.0, 0 
3660, 3444, 250.0, 0 
3660, 2892, 166.7, 0 
3908, 3708, 300.0, 0 
3936, 2608, 5856.4, 2 
3672, 2860, 243.1, 0 
3836, 2676, 250.0, 0 
3660, 3460, 161.15, 0 
3660, 2876, 169.7, 0 
3892, 3708, 400.0, 0 
4184, 3860, 3630.0, 2 
3672, 2844, 300.0, 0 
3660, 3476, 170.0, 0 
3660, 2860, 221.0, 0 
3908, 3724, 292.82, 0 
4176, 2476, 4977.999999999999, 2 
3808, 3648, 1650.0, 2 
3616, 3400, 1650.0, 2 
3732, 3576, 1650.0, 2 
4012, 3792, 5000.0, 2 
3808, 2680, 2200.0, 2 
3908, 2604, 250.0, 0 
3660, 3492, 165.0, 0 
3660, 2844, 200.0, 0 
3732, 2752, 2750.0, 2 
3892, 3724, 300.0, 0 
3900, 3732, 300.0, 0 
4012, 2536, 4840.0, 2 
3616, 3440, 1694.0, 2 
3616, 2896, 1650.7, 2 
3900, 2596, 297.0, 0 
3544, 3204, 1650.0, 2 
3544, 3132, 1749.0, 2 
3672, 3532, 450.0, 0 
3908, 2588, 302.5, 0 
3544, 3240, 1501.0, 2 
3544, 3096, 1650.0, 2 
4188, 3884, 363.0, 0 
3976, 3792, 5500.0, 2 
4112, 3860, 3418.0, 2 
3544, 3280, 1653.0, 2 
4172, 3884, 358.6, 0 
3660, 3532, 850.0, 0 
3672, 3548, 326.9, 0 
3892, 2588, 600.0, 0 
3976, 2536, 5500.0, 2 
3640, 3512, 550.0, 1 
3640, 2824, 465.0, 1 
3900, 2580, 350.0, 0 
4096, 2476, 4400.0, 2 
4156, 3884, 400.0, 0 
3616, 3480, 1540.0, 2 
3616, 2856, 1925.0, 2 
3544, 3320, 2540.9999999999995, 2 
3660, 3548, 450.0, 0 
3672, 3564, 200.0, 0 
3672, 2772, 330.0, 0 
4176, 2440, 4873.0, 2 
4140, 3884, 400.0, 0 
3884, 2580, 350.0, 0 
3936, 3792, 3593.7, 2 
3544, 3360, 7480.0, 2 
3660, 3564, 154.0, 0 
3660, 2772, 230.0, 0 
4124, 3884, 300.0, 0 
3672, 3580, 300.0, 0 
3616, 3512, 550.0, 1 
3616, 2824, 550.0, 1 
3732, 3648, 1600.0, 2 
3936, 2536, 3388.0, 2 
4108, 3884, 330.0, 0 
3732, 2680, 1841.4, 2 
3808, 3720, 2000.0, 2 
3672, 3596, 300.0, 0 
3544, 3400, 3024.9999999999995, 2 
4040, 3860, 3400.0, 2 
4092, 3884, 350.0, 0 
3808, 2608, 2190.0, 2 
4188, 2412, 363.0, 0 
3660, 3596, 149.0, 0 
4024, 2476, 4400.0, 2 
3616, 3544, 1500.0, 2 
3616, 2792, 1650.0, 2 
3896, 3792, 3300.0, 2 
3672, 3612, 159.0, 0 
3672, 2724, 200.0, 0 
4076, 3884, 290.0, 0 
3592, 2824, 500.0, 1 
4172, 2412, 363.0, 0 
4096, 2440, 3508.9999999999995, 2 
3544, 3440, 1700.0, 2 
3544, 2896, 1767.0, 2 
3896, 2536, 5316.4545610000005, 2 
4060, 3884, 300.0, 0 
3660, 2724, 200.0, 0 
3836, 2572, 300.0, 0 
4156, 2412, 292.0, 0 
3472, 3204, 1628.0, 2 
3472, 3132, 2065.0, 2 
3672, 3628, 149.0, 0 
3672, 2708, 200.0, 0 
3472, 3096, 1871.1000000000001, 2 
4044, 3884, 300.0, 0 
4140, 2412, 330.0, 0 
3472, 3056, 8800.0, 2 
3568, 2824, 550.0, 1 
3660, 2708, 366.0, 0 
3672, 2692, 400.0, 0 
4028, 3884, 290.0, 0 
3544, 3480, 1540.0, 2 
3544, 2856, 1750.0, 2 
3616, 2752, 2500.0, 2 
4124, 2412, 300.0, 0 
3836, 2556, 500.0, 0 
3472, 3016, 3992.9999999999995, 2 
3968, 3860, 5965.60765823, 2 
4180, 3948, 1416.0, 0 
4012, 3884, 299.0, 0 
3672, 2680, 166.9074, 0 
3660, 2692, 300.0, 0 
3836, 3788, 200.2, 0 
3920, 3840, 1100.0, 1 
3672, 3660, 300.0, 0 
4164, 3948, 330.0, 0 
4212, 3964, 350.0, 0 
3952, 2476, 3356.1, 2 
3472, 2976, 1551.0, 2 
4024, 2440, 4606.0586, 2 
3996, 3884, 299.2, 0 
3544, 2824, 460.0, 1 
3732, 3720, 1582.8999999999999, 2 
3836, 2540, 213.0, 0 
3660, 2680, 187.0, 0 
4148, 3948, 333.0, 0 
4196, 3964, 275.0, 0 
3672, 3672, 302.5, 0 
3672, 2664, 1730.0, 0 
3732, 2608, 2500.0, 2 
3896, 3840, 1064.0, 1 
3836, 3804, 220.0, 0 
3980, 3884, 299.0, 0 
4180, 3964, 180.0, 0 
3616, 2712, 4000.0, 2 
3472, 2936, 1620.0, 2 
3660, 3672, 300.0, 0 
3660, 2664, 300.0, 0 
4060, 2412, 290.0, 0 
3424, 3140, 475.0, 1 
3808, 3792, 2500.9999999999995, 2 
3424, 3216, 460.43, 1 
3424, 3120, 574.75, 1 
4164, 3964, 219.0, 0 
3964, 3884, 343.29, 0 
3424, 3096, 385.0, 1 
3544, 3544, 5000.0, 2 
3544, 2792, 2000.0, 2 
3920, 3864, 1064.0, 1 
3424, 3072, 475.0, 1 
4044, 2412, 308.0, 0 
3808, 2536, 1800.0, 2 
4148, 3964, 169.4, 0 
3836, 3820, 195.0, 0 
3424, 3288, 390.0, 1 
4212, 3988, 225.0, 0 
3472, 2896, 1500.0, 2 
4028, 2412, 242.0, 0 
3424, 3312, 522.5, 1 
3424, 3024, 1650.0, 1 
4196, 3988, 250.0, 0 
3896, 3864, 1150.0, 1 
3424, 3336, 475.0, 1 
3424, 3000, 400.0, 1 
3400, 3140, 413.0, 1 
4188, 2348, 333.0, 0 
4104, 3960, 1925.0, 2 
3952, 2440, 3307.9, 2 
